DEP,ARR,Dep Date,Best time before departure 
LGW,MAD,2018-02-03 10:50:00,British Airways,"19 days, 1:16:57"
LGW,MAD,2018-02-04 10:50:00,British Airways,"19 days, 18:22:57"
LGW,MAD,2018-02-04 20:20:00,British Airways,"20 days, 3:52:57"
LGW,MAD,2018-02-05 10:50:00,British Airways,"20 days, 18:31:53"
LGW,MAD,2018-02-05 20:20:00,British Airways,"21 days, 4:01:53"
LGW,MAD,2018-02-06 10:50:00,British Airways,"21 days, 15:04:13"
LGW,MAD,2018-02-06 20:20:00,British Airways,"22 days, 0:34:13"
LGW,MAD,2018-02-07 10:50:00,British Airways,"22 days, 22:45:28"
LGW,MAD,2018-02-07 20:25:00,British Airways,"23 days, 8:20:28"
LGW,MAD,2018-02-08 10:50:00,British Airways,"23 days, 23:28:01"
LGW,MAD,2018-02-08 20:25:00,British Airways,"24 days, 9:03:01"
LGW,MAD,2018-02-09 10:50:00,British Airways,"24 days, 17:34:59"
LGW,MAD,2018-02-09 20:20:00,British Airways,"25 days, 3:04:59"
LGW,MAD,2018-02-09 20:40:00,British Airways,"16 days, 8:40:29"
LGW,MAD,2018-02-10 10:50:00,British Airways,"25 days, 15:26:05"
LGW,MAD,2018-02-10 20:20:00,British Airways,"26 days, 0:56:05"
LGW,MAD,2018-02-11 10:50:00,British Airways,"26 days, 17:09:42"
LGW,MAD,2018-02-11 20:20:00,British Airways,"27 days, 2:39:42"
LGW,MAD,2018-02-12 10:50:00,British Airways,"27 days, 21:35:36"
LGW,MAD,2018-02-12 20:20:00,British Airways,"28 days, 7:05:36"
LGW,MAD,2018-02-13 10:50:00,British Airways,"28 days, 15:27:50"
LGW,MAD,2018-02-13 20:20:00,British Airways,"29 days, 0:57:50"
LGW,MAD,2018-02-14 10:50:00,British Airways,"29 days, 18:03:51"
LGW,MAD,2018-02-14 20:25:00,British Airways,"30 days, 3:38:51"
LGW,MAD,2018-02-15 10:50:00,British Airways,"30 days, 19:16:56"
LGW,MAD,2018-02-15 20:15:00,British Airways,"31 days, 4:41:56"
LGW,MAD,2018-02-15 20:40:00,British Airways,"22 days, 11:33:42"
LGW,MAD,2018-02-16 10:50:00,British Airways,"31 days, 21:22:40"
LGW,MAD,2018-02-16 20:20:00,British Airways,"32 days, 6:52:40"
LGW,MAD,2018-02-16 20:40:00,British Airways,"23 days, 8:31:33"
LGW,MAD,2018-02-17 10:50:00,British Airways,"33 days, 11:09:00"
LGW,MAD,2018-02-17 20:20:00,British Airways,"33 days, 20:39:00"
LGW,MAD,2018-02-18 10:50:00,British Airways,"33 days, 17:06:10"
LGW,MAD,2018-02-18 20:20:00,British Airways,"34 days, 2:36:10"
LGW,MAD,2018-02-19 10:50:00,British Airways,"34 days, 19:11:06"
LGW,MAD,2018-02-19 20:20:00,British Airways,"35 days, 4:41:06"
LGW,MAD,2018-02-20 10:50:00,British Airways,"35 days, 21:57:18"
LGW,MAD,2018-02-20 20:20:00,British Airways,"36 days, 7:27:18"
LGW,MAD,2018-02-21 10:50:00,British Airways,"36 days, 17:14:23"
LGW,MAD,2018-02-21 20:25:00,British Airways,"37 days, 2:49:23"
LGW,MAD,2018-02-22 10:50:00,British Airways,"37 days, 22:59:00"
LGW,MAD,2018-02-22 20:25:00,British Airways,"38 days, 8:34:00"
LGW,MAD,2018-02-23 10:50:00,British Airways,"39 days, 0:49:49"
LGW,MAD,2018-02-23 20:20:00,British Airways,"39 days, 10:19:49"
LGW,MAD,2018-02-23 20:40:00,British Airways,"30 days, 8:19:12"
LGW,MAD,2018-02-24 10:50:00,British Airways,"39 days, 19:09:14"
LGW,MAD,2018-02-24 20:20:00,British Airways,"40 days, 4:39:14"
LGW,MAD,2018-02-25 10:50:00,British Airways,"40 days, 16:58:59"
LGW,MAD,2018-02-25 20:20:00,British Airways,"41 days, 2:28:59"
LGW,MAD,2018-02-26 10:50:00,British Airways,"42 days, 1:36:02"
LGW,MAD,2018-02-26 20:20:00,British Airways,"42 days, 11:06:02"
LGW,MAD,2018-02-27 10:50:00,British Airways,"42 days, 20:57:38"
LGW,MAD,2018-02-27 20:20:00,British Airways,"43 days, 6:27:38"
LGW,MAD,2018-02-28 10:50:00,British Airways,"43 days, 17:39:46"
LGW,MAD,2018-02-28 20:25:00,British Airways,"44 days, 3:14:46"
LGW,MAD,2018-03-01 10:50:00,British Airways,"44 days, 19:37:01"
LGW,MAD,2018-03-01 20:15:00,British Airways,"45 days, 5:02:01"
LGW,MAD,2018-03-01 20:40:00,British Airways,"29 days, 8:28:44"
LGW,MAD,2018-03-02 10:50:00,British Airways,"45 days, 23:47:59"
LGW,MAD,2018-03-02 20:20:00,British Airways,"46 days, 9:17:59"
LGW,MAD,2018-03-02 20:40:00,British Airways,"30 days, 10:52:48"
LGW,MAD,2018-03-03 10:50:00,British Airways,"46 days, 23:23:50"
LGW,MAD,2018-03-03 20:20:00,British Airways,"47 days, 8:53:50"
LGW,MAD,2018-03-04 10:50:00,British Airways,"47 days, 22:07:48"
LGW,MAD,2018-03-04 20:15:00,British Airways,"48 days, 7:32:48"
LGW,MAD,2018-03-05 10:50:00,British Airways,"48 days, 17:54:31"
LGW,MAD,2018-03-05 20:20:00,British Airways,"49 days, 3:24:31"
LGW,MAD,2018-03-06 10:50:00,British Airways,"50 days, 1:12:48"
LGW,MAD,2018-03-06 20:20:00,British Airways,"50 days, 10:42:48"
LGW,MAD,2018-03-07 10:50:00,British Airways,"50 days, 22:39:04"
LGW,MAD,2018-03-07 20:20:00,British Airways,"51 days, 8:09:04"
LGW,MAD,2018-03-07 20:25:00,British Airways,"35 days, 3:47:46"
LGW,MAD,2018-03-08 10:50:00,British Airways,"51 days, 19:39:24"
LGW,MAD,2018-03-08 20:15:00,British Airways,"52 days, 5:04:24"
LGW,MAD,2018-03-08 20:40:00,British Airways,"36 days, 5:43:29"
LGW,MAD,2018-03-09 10:50:00,British Airways,"52 days, 19:23:25"
LGW,MAD,2018-03-09 20:20:00,British Airways,"53 days, 4:53:25"
LGW,MAD,2018-03-10 10:50:00,British Airways,"53 days, 15:56:47"
LGW,MAD,2018-03-10 20:20:00,British Airways,"54 days, 1:26:47"
LGW,MAD,2018-03-11 10:50:00,British Airways,"55 days, 0:15:03"
LGW,MAD,2018-03-11 20:20:00,British Airways,"55 days, 9:45:03"
LGW,MAD,2018-03-12 10:50:00,British Airways,"55 days, 20:29:30"
LGW,MAD,2018-03-12 20:20:00,British Airways,"56 days, 5:59:30"
LGW,MAD,2018-03-13 10:50:00,British Airways,"57 days, 1:12:10"
LGW,MAD,2018-03-13 20:20:00,British Airways,"57 days, 10:42:10"
LGW,MAD,2018-03-14 10:50:00,British Airways,"57 days, 19:26:58"
LGW,MAD,2018-03-14 20:20:00,British Airways,"58 days, 4:56:58"
LGW,MAD,2018-03-14 20:25:00,British Airways,"42 days, 3:18:52"
LGW,MAD,2018-03-15 10:50:00,British Airways,"58 days, 17:36:45"
LGW,MAD,2018-03-15 20:15:00,British Airways,"59 days, 3:01:45"
LGW,MAD,2018-03-15 20:40:00,British Airways,"43 days, 1:53:44"
LGW,MAD,2018-03-16 10:50:00,British Airways,"60 days, 11:52:32"
LGW,MAD,2018-03-16 20:20:00,British Airways,"60 days, 21:22:32"
LGW,MAD,2018-03-17 10:50:00,British Airways,"60 days, 16:48:21"
LGW,MAD,2018-03-17 20:20:00,British Airways,"61 days, 2:18:21"
LGW,MAD,2018-03-18 10:50:00,British Airways,"61 days, 18:02:06"
LGW,MAD,2018-03-18 20:15:00,British Airways,"62 days, 3:27:06"
LGW,MAD,2018-03-18 20:20:00,British Airways,"60 days, 7:29:30"
LGW,MAD,2018-03-19 10:50:00,British Airways,"62 days, 15:35:33"
LGW,MAD,2018-03-19 20:20:00,British Airways,"63 days, 1:05:33"
LGW,MAD,2018-03-20 10:50:00,British Airways,"63 days, 17:03:07"
LGW,MAD,2018-03-20 20:20:00,British Airways,"64 days, 2:33:07"
LGW,MAD,2018-03-21 10:50:00,British Airways,"64 days, 19:07:27"
LGW,MAD,2018-03-21 20:20:00,British Airways,"65 days, 4:37:27"
LGW,MAD,2018-03-21 20:25:00,British Airways,"49 days, 1:35:08"
LGW,MAD,2018-03-22 10:50:00,British Airways,"65 days, 21:11:04"
LGW,MAD,2018-03-22 20:15:00,British Airways,"66 days, 6:36:04"
LGW,MAD,2018-03-22 20:40:00,British Airways,"50 days, 5:52:23"
LGW,MAD,2018-03-23 10:50:00,British Airways,"66 days, 20:37:09"
LGW,MAD,2018-03-23 20:20:00,British Airways,"67 days, 6:07:09"
LGW,MAD,2018-03-23 20:40:00,British Airways,"51 days, 5:14:57"
LGW,MAD,2018-03-24 10:50:00,British Airways,"67 days, 17:44:25"
LGW,MAD,2018-03-24 20:20:00,British Airways,"68 days, 3:14:25"
LGW,MAD,2018-03-25 10:50:00,British Airways,"69 days, 0:56:17"
LGW,MAD,2018-03-25 10:55:00,British Airways,"37 days, 20:16:16"
LGW,MAD,2018-03-25 20:15:00,British Airways,"69 days, 10:21:17"
LGW,MAD,2018-03-26 10:50:00,British Airways,"69 days, 16:25:16"
LGW,MAD,2018-03-26 10:55:00,British Airways,"38 days, 22:18:45"
LGW,MAD,2018-03-26 20:15:00,British Airways,"70 days, 1:50:16"
LGW,MAD,2018-03-26 20:40:00,British Airways,"25 days, 5:04:49"
LGW,MAD,2018-03-27 10:50:00,British Airways,"71 days, 11:15:15"
LGW,MAD,2018-03-27 10:55:00,British Airways,"39 days, 20:12:45"
LGW,MAD,2018-03-27 20:15:00,British Airways,"71 days, 20:40:15"
LGW,MAD,2018-03-28 10:50:00,British Airways,"72 days, 0:12:06"
LGW,MAD,2018-03-28 10:55:00,British Airways,"40 days, 22:39:17"
LGW,MAD,2018-03-28 20:15:00,British Airways,"72 days, 9:37:06"
LGW,MAD,2018-03-28 20:50:00,British Airways,"27 days, 1:26:23"
LGW,MAD,2018-03-29 10:50:00,British Airways,"72 days, 20:31:50"
LGW,MAD,2018-03-29 10:55:00,British Airways,"41 days, 20:19:47"
LGW,MAD,2018-03-29 20:15:00,British Airways,"73 days, 5:56:50"
LGW,MAD,2018-03-29 20:50:00,British Airways,"28 days, 9:47:45"
LGW,MAD,2018-03-30 10:50:00,British Airways,"73 days, 23:57:22"
LGW,MAD,2018-03-30 10:55:00,British Airways,"42 days, 19:54:57"
LGW,MAD,2018-03-30 20:15:00,British Airways,"74 days, 9:22:22"
LGW,MAD,2018-03-31 10:50:00,British Airways,"75 days, 11:56:12"
LGW,MAD,2018-03-31 10:55:00,British Airways,"43 days, 17:53:45"
LGW,MAD,2018-03-31 20:15:00,British Airways,"75 days, 21:21:12"
LGW,MAD,2018-04-01 10:50:00,British Airways,"76 days, 0:15:38"
LGW,MAD,2018-04-01 10:55:00,British Airways,"44 days, 20:56:17"
LGW,MAD,2018-04-01 20:15:00,British Airways,"76 days, 9:40:38"
LGW,MAD,2018-04-02 10:50:00,British Airways,"76 days, 23:39:10"
LGW,MAD,2018-04-02 10:55:00,British Airways,"45 days, 16:11:10"
LGW,MAD,2018-04-02 20:15:00,British Airways,"77 days, 9:04:10"
LGW,MAD,2018-04-02 20:40:00,British Airways,"25 days, 1:23:00"
LGW,MAD,2018-04-03 10:50:00,British Airways,"78 days, 0:29:46"
LGW,MAD,2018-04-03 10:55:00,British Airways,"46 days, 18:00:51"
LGW,MAD,2018-04-03 20:15:00,British Airways,"78 days, 9:54:46"
LGW,MAD,2018-04-03 20:50:00,British Airways,"26 days, 2:03:36"
LGW,MAD,2018-04-04 10:50:00,British Airways,"78 days, 23:42:06"
LGW,MAD,2018-04-04 10:55:00,British Airways,"47 days, 23:38:20"
LGW,MAD,2018-04-04 20:15:00,British Airways,"79 days, 9:07:06"
LGW,MAD,2018-04-04 20:50:00,British Airways,"27 days, 2:42:38"
LGW,MAD,2018-04-05 10:50:00,British Airways,"79 days, 17:29:07"
LGW,MAD,2018-04-05 10:55:00,British Airways,"48 days, 19:32:58"
LGW,MAD,2018-04-05 20:15:00,British Airways,"80 days, 2:54:07"
LGW,MAD,2018-04-06 10:50:00,British Airways,"80 days, 18:05:04"
LGW,MAD,2018-04-06 10:55:00,British Airways,"49 days, 23:34:27"
LGW,MAD,2018-04-06 20:15:00,British Airways,"81 days, 3:30:04"
LGW,MAD,2018-04-07 10:50:00,British Airways,"81 days, 15:55:38"
LGW,MAD,2018-04-07 10:55:00,British Airways,"50 days, 19:05:25"
LGW,MAD,2018-04-07 20:15:00,British Airways,"82 days, 1:20:38"
LGW,MAD,2018-04-08 10:50:00,British Airways,"82 days, 20:15:16"
LGW,MAD,2018-04-08 10:55:00,British Airways,"52 days, 0:38:15"
LGW,MAD,2018-04-08 20:15:00,British Airways,"83 days, 5:40:16"
LGW,MAD,2018-04-09 10:50:00,British Airways,"83 days, 19:50:32"
LGW,MAD,2018-04-09 10:55:00,British Airways,"52 days, 23:04:41"
LGW,MAD,2018-04-09 20:15:00,British Airways,"84 days, 5:15:32"
LGW,MAD,2018-04-09 20:40:00,British Airways,"32 days, 11:35:29"
LGW,MAD,2018-04-10 10:50:00,British Airways,"85 days, 11:14:27"
LGW,MAD,2018-04-10 10:55:00,British Airways,"53 days, 18:07:20"
LGW,MAD,2018-04-10 20:15:00,British Airways,"85 days, 20:39:27"
LGW,MAD,2018-04-10 20:50:00,British Airways,"33 days, 11:25:21"
LGW,MAD,2018-04-11 10:50:00,British Airways,"85 days, 19:54:02"
LGW,MAD,2018-04-11 10:55:00,British Airways,"55 days, 0:51:49"
LGW,MAD,2018-04-11 20:15:00,British Airways,"86 days, 5:19:02"
LGW,MAD,2018-04-11 20:50:00,British Airways,"34 days, 10:05:08"
LGW,MAD,2018-04-12 10:50:00,British Airways,"86 days, 20:59:58"
LGW,MAD,2018-04-12 10:55:00,British Airways,"56 days, 0:18:19"
LGW,MAD,2018-04-12 20:15:00,British Airways,"87 days, 6:24:58"
LGW,MAD,2018-04-13 10:50:00,British Airways,"87 days, 18:20:03"
LGW,MAD,2018-04-13 10:55:00,British Airways,"56 days, 22:14:29"
LGW,MAD,2018-04-13 20:15:00,British Airways,"88 days, 3:45:03"
LGW,MAD,2018-04-14 10:50:00,British Airways,"89 days, 0:26:51"
LGW,MAD,2018-04-14 10:55:00,British Airways,"57 days, 23:30:43"
LGW,MAD,2018-04-14 20:15:00,British Airways,"89 days, 9:51:51"
LGW,MAD,2018-04-14 20:30:00,British Airways,"37 days, 1:57:50"
LGW,MAD,2018-04-15 10:50:00,British Airways,"89 days, 22:01:23"
LGW,MAD,2018-04-15 10:55:00,British Airways,"58 days, 16:25:18"
LGW,MAD,2018-04-15 20:15:00,British Airways,"90 days, 7:26:23"
LGW,MAD,2018-04-15 20:25:00,British Airways,"38 days, 9:18:16"
LGW,MAD,2018-04-16 10:50:00,British Airways,"90 days, 22:38:29"
LGW,MAD,2018-04-16 10:55:00,British Airways,"59 days, 19:07:12"
LGW,MAD,2018-04-16 20:15:00,British Airways,"91 days, 8:03:29"
LGW,MAD,2018-04-16 20:40:00,British Airways,"39 days, 7:40:11"
LGW,MAD,2018-04-17 10:50:00,British Airways,"91 days, 23:01:20"
LGW,MAD,2018-04-17 10:55:00,British Airways,"60 days, 16:35:26"
LGW,MAD,2018-04-17 20:15:00,British Airways,"92 days, 8:26:20"
LGW,MAD,2018-04-17 20:50:00,British Airways,"40 days, 1:24:09"
LGW,MAD,2018-04-18 10:50:00,British Airways,"92 days, 18:14:43"
LGW,MAD,2018-04-18 10:55:00,British Airways,"61 days, 20:37:29"
LGW,MAD,2018-04-18 20:15:00,British Airways,"93 days, 3:39:43"
LGW,MAD,2018-04-18 20:50:00,British Airways,"41 days, 2:51:00"
LGW,MAD,2018-04-19 10:50:00,British Airways,"93 days, 19:15:11"
LGW,MAD,2018-04-19 10:55:00,British Airways,"62 days, 22:41:38"
LGW,MAD,2018-04-19 20:15:00,British Airways,"94 days, 4:40:11"
LGW,MAD,2018-04-20 10:50:00,British Airways,"94 days, 17:53:53"
LGW,MAD,2018-04-20 10:55:00,British Airways,"63 days, 19:15:31"
LGW,MAD,2018-04-20 20:15:00,British Airways,"95 days, 3:18:53"
LGW,MAD,2018-04-21 10:50:00,British Airways,"95 days, 17:59:46"
LGW,MAD,2018-04-21 10:55:00,British Airways,"65 days, 1:18:27"
LGW,MAD,2018-04-21 20:15:00,British Airways,"96 days, 3:24:46"
LGW,MAD,2018-04-22 10:50:00,British Airways,"96 days, 17:37:21"
LGW,MAD,2018-04-22 10:55:00,British Airways,"65 days, 21:16:30"
LGW,MAD,2018-04-22 20:15:00,British Airways,"97 days, 3:02:21"
LGW,MAD,2018-04-22 20:25:00,British Airways,"45 days, 6:30:30"
LGW,MAD,2018-04-23 10:50:00,British Airways,"97 days, 19:27:33"
LGW,MAD,2018-04-23 10:55:00,British Airways,"66 days, 19:59:46"
LGW,MAD,2018-04-23 20:15:00,British Airways,"98 days, 4:52:33"
LGW,MAD,2018-04-23 20:40:00,British Airways,"46 days, 0:03:00"
LGW,MAD,2018-04-24 10:50:00,British Airways,"98 days, 20:11:45"
LGW,MAD,2018-04-24 10:55:00,British Airways,"67 days, 17:18:56"
LGW,MAD,2018-04-24 20:15:00,British Airways,"99 days, 5:36:45"
LGW,MAD,2018-04-24 20:50:00,British Airways,"47 days, 9:26:48"
LGW,MAD,2018-04-25 10:50:00,British Airways,"99 days, 17:12:02"
LGW,MAD,2018-04-25 10:55:00,British Airways,"68 days, 18:07:56"
LGW,MAD,2018-04-25 20:15:00,British Airways,"100 days, 2:37:02"
LGW,MAD,2018-04-25 20:50:00,British Airways,"48 days, 1:57:07"
LGW,MAD,2018-04-26 10:50:00,British Airways,"101 days, 0:10:21"
LGW,MAD,2018-04-26 10:55:00,British Airways,"70 days, 0:07:04"
LGW,MAD,2018-04-26 20:15:00,British Airways,"101 days, 9:35:21"
LGW,MAD,2018-04-27 10:50:00,British Airways,"101 days, 15:23:47"
LGW,MAD,2018-04-27 10:55:00,British Airways,"70 days, 21:28:13"
LGW,MAD,2018-04-27 20:15:00,British Airways,"102 days, 0:48:47"
LGW,MAD,2018-04-28 10:50:00,British Airways,"103 days, 0:49:13"
LGW,MAD,2018-04-28 10:55:00,British Airways,"71 days, 20:21:36"
LGW,MAD,2018-04-28 20:15:00,British Airways,"103 days, 10:14:13"
LGW,MAD,2018-04-28 20:25:00,British Airways,"51 days, 9:55:21"
LGW,MAD,2018-04-29 10:50:00,British Airways,"103 days, 22:05:27"
LGW,MAD,2018-04-29 10:55:00,British Airways,"73 days, 0:48:53"
LGW,MAD,2018-04-29 20:15:00,British Airways,"104 days, 7:30:27"
LGW,MAD,2018-04-29 20:25:00,British Airways,"51 days, 23:57:30"
LGW,MAD,2018-04-30 10:50:00,British Airways,"104 days, 23:38:34"
LGW,MAD,2018-04-30 10:55:00,British Airways,"73 days, 19:03:42"
LGW,MAD,2018-04-30 20:15:00,British Airways,"105 days, 9:03:34"
LGW,MAD,2018-04-30 20:40:00,British Airways,"53 days, 0:26:38"
LGW,MAD,2018-05-01 10:50:00,British Airways,"105 days, 16:27:09"
LGW,MAD,2018-05-01 10:55:00,British Airways,"74 days, 22:17:29"
LGW,MAD,2018-05-01 20:15:00,British Airways,"105 days, 8:25:47"
LGW,MAD,2018-05-01 20:25:00,British Airways,"106 days, 2:02:09"
LGW,MAD,2018-05-01 20:35:00,British Airways,"4 days, 10:04:12"
LGW,MAD,2018-05-02 10:50:00,British Airways,"106 days, 22:27:13"
LGW,MAD,2018-05-02 10:55:00,British Airways,"75 days, 22:19:57"
LGW,MAD,2018-05-02 20:15:00,British Airways,"107 days, 7:52:13"
LGW,MAD,2018-05-02 20:25:00,British Airways,"35 days, 0:26:35"
LGW,MAD,2018-05-02 20:30:00,British Airways,"4 days, 1:31:55"
LGW,MAD,2018-05-03 10:50:00,British Airways,"107 days, 21:51:26"
LGW,MAD,2018-05-03 10:55:00,British Airways,"76 days, 20:00:56"
LGW,MAD,2018-05-03 20:15:00,British Airways,"108 days, 7:16:26"
LGW,MAD,2018-05-03 20:20:00,British Airways,"6 days, 10:43:55"
LGW,MAD,2018-05-04 10:50:00,British Airways,"108 days, 21:06:22"
LGW,MAD,2018-05-04 10:55:00,British Airways,"78 days, 0:35:55"
LGW,MAD,2018-05-04 20:15:00,British Airways,"109 days, 6:31:22"
LGW,MAD,2018-05-04 20:35:00,British Airways,"7 days, 6:56:20"
LGW,MAD,2018-05-05 10:50:00,British Airways,"109 days, 22:11:53"
LGW,MAD,2018-05-05 10:55:00,British Airways,"78 days, 16:36:37"
LGW,MAD,2018-05-05 20:15:00,British Airways,"110 days, 7:36:53"
LGW,MAD,2018-05-05 20:20:00,British Airways,"8 days, 2:48:50"
LGW,MAD,2018-05-06 10:50:00,British Airways,"111 days, 10:42:41"
LGW,MAD,2018-05-06 10:55:00,British Airways,"79 days, 20:20:23"
LGW,MAD,2018-05-06 20:15:00,British Airways,"111 days, 20:07:41"
LGW,MAD,2018-05-07 10:50:00,British Airways,"111 days, 17:52:06"
LGW,MAD,2018-05-07 10:55:00,British Airways,"80 days, 22:00:13"
LGW,MAD,2018-05-07 20:15:00,British Airways,"112 days, 3:17:06"
LGW,MAD,2018-05-07 20:40:00,British Airways,"10 days, 1:06:05"
LGW,MAD,2018-05-08 10:50:00,British Airways,"113 days, 0:33:54"
LGW,MAD,2018-05-08 10:55:00,British Airways,"81 days, 22:09:11"
LGW,MAD,2018-05-08 20:15:00,British Airways,"113 days, 9:58:54"
LGW,MAD,2018-05-08 20:35:00,British Airways,"11 days, 9:56:38"
LGW,MAD,2018-05-09 10:50:00,British Airways,"113 days, 23:26:14"
LGW,MAD,2018-05-09 10:55:00,British Airways,"82 days, 21:08:49"
LGW,MAD,2018-05-09 20:15:00,British Airways,"114 days, 8:51:14"
LGW,MAD,2018-05-10 10:50:00,British Airways,"115 days, 10:56:48"
LGW,MAD,2018-05-10 10:55:00,British Airways,"83 days, 23:05:20"
LGW,MAD,2018-05-10 20:15:00,British Airways,"115 days, 20:21:48"
LGW,MAD,2018-05-10 20:20:00,British Airways,"12 days, 23:56:22"
LGW,MAD,2018-05-11 10:50:00,British Airways,"115 days, 23:55:38"
LGW,MAD,2018-05-11 10:55:00,British Airways,"84 days, 18:29:19"
LGW,MAD,2018-05-11 20:15:00,British Airways,"116 days, 9:20:38"
LGW,MAD,2018-05-11 20:50:00,British Airways,"14 days, 9:01:43"
LGW,MAD,2018-05-12 10:50:00,British Airways,"116 days, 20:45:55"
LGW,MAD,2018-05-12 10:55:00,British Airways,"85 days, 23:56:32"
LGW,MAD,2018-05-12 20:15:00,British Airways,"117 days, 6:10:55"
LGW,MAD,2018-05-13 10:50:00,British Airways,"118 days, 11:32:18"
LGW,MAD,2018-05-13 10:55:00,British Airways,"86 days, 18:35:49"
LGW,MAD,2018-05-13 20:15:00,British Airways,"118 days, 20:57:18"
LGW,MAD,2018-05-14 10:50:00,British Airways,"119 days, 1:30:45"
LGW,MAD,2018-05-14 10:55:00,British Airways,"87 days, 20:38:06"
LGW,MAD,2018-05-14 20:15:00,British Airways,"119 days, 10:55:45"
LGW,MAD,2018-05-14 20:40:00,British Airways,"17 days, 4:51:41"
LGW,MAD,2018-05-15 10:50:00,British Airways,"119 days, 21:11:39"
LGW,MAD,2018-05-15 10:55:00,British Airways,"89 days, 1:20:13"
LGW,MAD,2018-05-15 20:15:00,British Airways,"120 days, 6:36:39"
LGW,MAD,2018-05-15 20:35:00,British Airways,"18 days, 7:20:01"
LGW,MAD,2018-05-16 10:50:00,British Airways,"121 days, 0:12:41"
LGW,MAD,2018-05-16 10:55:00,British Airways,"89 days, 21:22:21"
LGW,MAD,2018-05-16 20:15:00,British Airways,"121 days, 9:37:41"
LGW,MAD,2018-05-17 10:50:00,British Airways,"121 days, 23:08:28"
LGW,MAD,2018-05-17 10:55:00,British Airways,"90 days, 22:10:21"
LGW,MAD,2018-05-17 20:15:00,British Airways,"122 days, 8:33:28"
LGW,MAD,2018-05-17 20:20:00,British Airways,"20 days, 1:57:27"
LGW,MAD,2018-05-18 10:50:00,British Airways,"123 days, 10:48:44"
LGW,MAD,2018-05-18 10:55:00,British Airways,"91 days, 19:45:24"
LGW,MAD,2018-05-18 20:15:00,British Airways,"123 days, 20:13:44"
LGW,MAD,2018-05-18 20:20:00,British Airways,"51 days, 11:08:22"
LGW,MAD,2018-05-19 10:50:00,British Airways,"123 days, 18:04:26"
LGW,MAD,2018-05-19 10:55:00,British Airways,"92 days, 21:51:57"
LGW,MAD,2018-05-19 20:15:00,British Airways,"124 days, 3:29:26"
LGW,MAD,2018-05-20 10:50:00,British Airways,"124 days, 18:23:33"
LGW,MAD,2018-05-20 10:55:00,British Airways,"93 days, 22:39:52"
LGW,MAD,2018-05-20 20:15:00,British Airways,"125 days, 3:48:33"
LGW,MAD,2018-05-20 20:20:00,British Airways,"53 days, 2:38:59"
LGW,MAD,2018-05-20 20:25:00,British Airways,"23 days, 0:33:57"
LGW,MAD,2018-05-21 10:50:00,British Airways,"125 days, 16:28:17"
LGW,MAD,2018-05-21 10:55:00,British Airways,"94 days, 17:57:18"
LGW,MAD,2018-05-21 20:15:00,British Airways,"126 days, 1:53:17"
LGW,MAD,2018-05-21 20:40:00,British Airways,"24 days, 2:50:58"
LGW,MAD,2018-05-22 10:50:00,British Airways,"127 days, 0:07:26"
LGW,MAD,2018-05-22 10:55:00,British Airways,"95 days, 19:00:45"
LGW,MAD,2018-05-22 20:15:00,British Airways,"127 days, 9:32:26"
LGW,MAD,2018-05-22 20:35:00,British Airways,"25 days, 7:26:00"
LGW,MAD,2018-05-23 10:50:00,British Airways,"128 days, 0:51:34"
LGW,MAD,2018-05-23 10:55:00,British Airways,"96 days, 18:50:40"
LGW,MAD,2018-05-23 20:15:00,British Airways,"128 days, 10:16:34"
LGW,MAD,2018-05-23 20:20:00,British Airways,"26 days, 3:54:52"
LGW,MAD,2018-05-24 10:50:00,British Airways,"128 days, 19:25:46"
LGW,MAD,2018-05-24 10:55:00,British Airways,"97 days, 19:38:17"
LGW,MAD,2018-05-24 20:15:00,British Airways,"129 days, 4:50:46"
LGW,MAD,2018-05-24 20:20:00,British Airways,"27 days, 4:35:13"
LGW,MAD,2018-05-25 10:50:00,British Airways,"129 days, 15:02:59"
LGW,MAD,2018-05-25 10:55:00,British Airways,"98 days, 21:33:30"
LGW,MAD,2018-05-25 20:15:00,British Airways,"130 days, 0:27:59"
LGW,MAD,2018-05-26 10:50:00,British Airways,"130 days, 16:11:39"
LGW,MAD,2018-05-26 10:55:00,British Airways,"99 days, 21:14:09"
LGW,MAD,2018-05-26 20:15:00,British Airways,"131 days, 1:36:39"
LGW,MAD,2018-05-27 10:50:00,British Airways,"131 days, 16:04:27"
LGW,MAD,2018-05-27 10:55:00,British Airways,"100 days, 22:35:11"
LGW,MAD,2018-05-27 20:15:00,British Airways,"132 days, 1:29:27"
LGW,MAD,2018-05-27 20:20:00,British Airways,"60 days, 5:11:24"
LGW,MAD,2018-05-27 20:25:00,British Airways,"30 days, 3:09:05"
LGW,MAD,2018-05-28 10:50:00,British Airways,"133 days, 11:28:21"
LGW,MAD,2018-05-28 10:55:00,British Airways,"102 days, 1:02:58"
LGW,MAD,2018-05-28 20:15:00,British Airways,"133 days, 20:53:21"
LGW,MAD,2018-05-28 20:40:00,British Airways,"31 days, 8:06:51"
LGW,MAD,2018-05-29 10:50:00,British Airways,"133 days, 20:21:44"
LGW,MAD,2018-05-29 10:55:00,British Airways,"102 days, 21:20:01"
